Element:	 247	   0.159  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521   24.000000  146.350000
Element:	 248	   0.152  1800    0.00   1.000	  0 -2000	2000     0	0.0000     57.157672  -27.000000  146.350000
Element:	 249	   0.202  1800    0.00   1.000	  0 -2000	2000     0	0.0000     57.157662  -21.000000  146.350000
Element:	 250	   0.175  1800    0.00   1.000	  0 -2000	2000     0	0.0000     57.157662  -15.000000  146.350000
Element:	 251	   0.160  1800    0.00   1.000	  0 -2000	2000     0	0.0000     57.157662   -9.000000  146.350000
Element:	 252	   0.226  1800    0.00   1.000	  0 -2000	2000     0	0.0000     57.157662   -3.000000  146.350000
Element:	 253	   0.247  1800    0.00   1.000	  0 -2000	2000     0	0.0000     57.157662    3.000000  146.350000
Element:	 254	   0.297  1800    0.00   1.000	  0 -2000	2000     0	0.0000     57.157662    9.000000  146.350000
Element:	 255	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     57.157662   15.000000  146.350000
Element:	 256	   0.199  1800    0.00   1.000	  0 -2000	2000     0	0.0000     57.157662   21.000000  146.350000
Element:	 257	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152    3.000000  146.350000
Element:	 258	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304    6.000000  146.350000
Element:	 259	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152    9.000000  146.350000
Element:	 260	   0.444  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456    9.000000  146.350000
Element:	 261	   0.589  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304   12.000000  146.350000
Element:	 262	   0.576  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152   15.000000  146.350000
Element:	 263	   0.438  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609   12.000000  146.350000
Element:	 264	   0.487  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456   15.000000  146.350000
Element:	 265	   0.699  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304   18.000000  146.350000
Element:	 266	   0.497  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152   21.000000  146.350000
Element:	 267	   0.494  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761   15.000000  146.350000
Element:	 268	   0.394  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609   18.000000  146.350000
Element:	 269	   0.408  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456   21.000000  146.350000
Element:	 270	   0.327  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304   24.000000  146.350000
Element:	 271	   0.470  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152   27.000000  146.350000
Element:	 272	   0.360  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912   18.000000  146.350000
Element:	 273	   0.166  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761   21.000000  146.350000
Element:	 274	   0.139  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609   24.000000  146.350000
Element:	 275	   0.237  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456   27.000000  146.350000
Element:	 276	   0.196  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304   30.000000  146.350000
Element:	 277	   0.208  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152   33.000000  146.350000
Element:	 278	   0.231  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062   21.000000  146.350000
Element:	 279	   0.169  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912   24.000000  146.350000
Element:	 280	   0.190  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761   27.000000  146.350000
Element:	 281	   0.201  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609   30.000000  146.350000
Element:	 282	   0.196  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456   33.000000  146.350000
Element:	 283	   0.293  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304   36.000000  146.350000
Element:	 284	   0.233  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152   39.000000  146.350000
Element:	 285	   0.407  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218   24.000000  146.350000
Element:	 286	   0.160  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062   27.000000  146.350000
Element:	 287	   0.202  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912   30.000000  146.350000
Element:	 288	   0.186  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761   33.000000  146.350000
Element:	 289	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609   36.000000  146.350000
Element:	 290	   0.489  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456   39.000000  146.350000
Element:	 291	   0.529  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304   42.000000  146.350000
Element:	 292	   0.240  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152   45.000000  146.350000
Element:	 293	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369   27.000000  146.350000
Element:	 294	   0.601  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218   30.000000  146.350000
Element:	 295	   0.489  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062   33.000000  146.350000
Element:	 296	   0.473  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912   36.000000  146.350000
Element:	 297	   0.766  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761   39.000000  146.350000
Element:	 298	   0.491  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609   42.000000  146.350000
Element:	 299	   0.338  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456   45.000000  146.350000
Element:	 300	   0.526  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304   48.000000  146.350000
Element:	 301	   0.443  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152   51.000000  146.350000
Element:	 302	   0.481  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521   30.000000  146.350000
Element:	 303	   0.554  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369   33.000000  146.350000
Element:	 304	   0.455  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218   36.000000  146.350000
Element:	 305	   0.289  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062   39.000000  146.350000
Element:	 306	   0.243  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912   42.000000  146.350000
Element:	 307	   0.207  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761   45.000000  146.350000
Element:	 308	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609   48.000000  146.350000
Element:	 309	   0.172  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456   51.000000  146.350000
Element:	 310	   0.217  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304   54.000000  146.350000
Element:	 311	   0.151  1800    0.00   1.000	  0 -2000	2000     0	0.0000      5.196152   57.000000  146.350000
Element:	 312	   0.393  1800    0.00   1.000	  0 -2000	2000     0	0.0000     51.961521   36.000000  146.350000
Element:	 313	   0.176  1800    0.00   1.000	  0 -2000	2000     0	0.0000     46.765369   39.000000  146.350000
Element:	 314	   0.249  1800    0.00   1.000	  0 -2000	2000     0	0.0000     41.569218   42.000000  146.350000
Element:	 315	   0.295  1800    0.00   1.000	  0 -2000	2000     0	0.0000     36.373062   45.000000  146.350000
Element:	 316	   0.193  1800    0.00   1.000	  0 -2000	2000     0	0.0000     31.176912   48.000000  146.350000
Element:	 317	   0.430  1800    0.00   1.000	  0 -2000	2000     0	0.0000     25.980761   51.000000  146.350000
Element:	 318	   0.226  1800    0.00   1.000	  0 -2000	2000     0	0.0000     20.784609   54.000000  146.350000
Element:	 319	   0.149  1800    0.00   1.000	  0 -2000	2000     0	0.0000     15.588456   57.000000  146.350000
Element:	 320	   0.190  1800    0.00   1.000	  0 -2000	2000     0	0.0000     10.392304   60.000000  146.350000
Element:	 321	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000    6.000000  146.350000
Element:	 322	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000   12.000000  146.350000
Element:	 323	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152    9.000000  146.350000
Element:	 324	   0.147  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000   18.000000  146.350000
Element:	 325	   0.121  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152   15.000000  146.350000
Element:	 326	   0.133  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304   12.000000  146.350000
Element:	 327	   0.131  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000   24.000000  146.350000
Element:	 328	   0.148  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152   21.000000  146.350000
Element:	 329	   0.130  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304   18.000000  146.350000
Element:	 330	   0.245  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456   15.000000  146.350000
Element:	 331	   0.136  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000   30.000000  146.350000
Element:	 332	   0.157  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152   27.000000  146.350000
Element:	 333	   0.148  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304   24.000000  146.350000
Element:	 334	   0.374  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456   21.000000  146.350000
Element:	 335	   0.329  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609   18.000000  146.350000
Element:	 336	   0.215  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000   36.000000  146.350000
Element:	 337	   0.183  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152   33.000000  146.350000
Element:	 338	   0.189  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304   30.000000  146.350000
Element:	 339	   0.336  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456   27.000000  146.350000
Element:	 340	   0.222  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609   24.000000  146.350000
Element:	 341	   0.213  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761   21.000000  146.350000
Element:	 342	   0.477  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000   42.000000  146.350000
Element:	 343	   0.214  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152   39.000000  146.350000
Element:	 344	   0.301  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304   36.000000  146.350000
Element:	 345	   0.239  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456   33.000000  146.350000
Element:	 346	   0.513  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609   30.000000  146.350000
Element:	 347	   0.267  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761   27.000000  146.350000
Element:	 348	   0.191  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -31.176912   24.000000  146.350000
Element:	 349	   0.334  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000   48.000000  146.350000
Element:	 350	9999.000  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152   45.000000  146.350000
Element:	 351	   0.344  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304   42.000000  146.350000
Element:	 352	   0.168  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456   39.000000  146.350000
Element:	 353	   0.197  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609   36.000000  146.350000
Element:	 354	   0.218  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761   33.000000  146.350000
Element:	 355	   0.222  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -31.176912   30.000000  146.350000
Element:	 356	   0.207  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -36.373062   27.000000  146.350000
Element:	 357	   0.338  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000   54.000000  146.350000
Element:	 358	   0.208  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152   51.000000  146.350000
Element:	 359	   0.199  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304   48.000000  146.350000
Element:	 360	   0.214  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456   45.000000  146.350000
Element:	 361	   0.381  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609   42.000000  146.350000
Element:	 362	   0.242  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761   39.000000  146.350000
Element:	 363	   0.247  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -31.176912   36.000000  146.350000
Element:	 364	   0.224  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -36.373062   33.000000  146.350000
Element:	 365	   0.272  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -41.569218   30.000000  146.350000
Element:	 366	   0.275  1800    0.00   1.000	  0 -2000	2000     0	0.0000      0.000000   60.000000  146.350000
Element:	 367	   0.257  1800    0.00   1.000	  0 -2000	2000     0	0.0000     -5.196152   57.000000  146.350000
Element:	 368	   0.218  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304   54.000000  146.350000
Element:	 369	   0.171  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456   51.000000  146.350000
Element:	 370	   0.192  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609   48.000000  146.350000
Element:	 371	   0.162  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761   45.000000  146.350000
Element:	 372	   0.161  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -31.176912   42.000000  146.350000
Element:	 373	   0.161  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -36.373062   39.000000  146.350000
Element:	 374	   0.184  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -41.569218   36.000000  146.350000
Element:	 375	   0.164  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -46.765369   33.000000  146.350000
Element:	 376	   0.151  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -10.392304   60.000000  146.350000
Element:	 377	   0.213  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -15.588456   57.000000  146.350000
Element:	 378	   0.168  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -20.784609   54.000000  146.350000
Element:	 379	   0.170  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -25.980761   51.000000  146.350000
Element:	 380	   0.147  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -31.176912   48.000000  146.350000
Element:	 381	   0.226  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -36.373064   45.000000  146.350000
Element:	 382	   0.256  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -41.569216   42.000000  146.350000
Element:	 383	   0.170  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -46.765368   39.000000  146.350000
Element:	 384	   0.335  1800    0.00   1.000	  0 -2000	2000     0	0.0000    -51.961520   36.000000  146.350000
##
## Specify ignored elements
##
# PWO veto
Ignore-Elem: 0
Ignore-Elem: 1
Ignore-Elem: 2
Ignore-Elem: 64
Ignore-Elem: 65
Ignore-Elem: 66
Ignore-Elem: 128
Ignore-Elem: 129
Ignore-Elem: 130
Ignore-Elem: 192
Ignore-Elem: 193
Ignore-Elem: 194
Ignore-Elem: 256
Ignore-Elem: 257
Ignore-Elem: 258
Ignore-Elem: 320
Ignore-Elem: 321
Ignore-Elem: 322
# bad
Ignore-Elem: 5
Ignore-Elem: 6
Ignore-Elem: 36
Ignore-Elem: 41
Ignore-Elem: 45
Ignore-Elem: 75
Ignore-Elem: 162
Ignore-Elem: 164
Ignore-Elem: 188
Ignore-Elem: 203
Ignore-Elem: 242
Ignore-Elem: 243
Ignore-Elem: 253
Ignore-Elem: 254
Ignore-Elem: 284
Ignore-Elem: 287
Ignore-Elem: 291
Ignore-Elem: 292
Ignore-Elem: 316
Ignore-Elem: 329
Ignore-Elem: 337
Ignore-Elem: 341
Ignore-Elem: 345
Ignore-Elem: 346
Ignore-Elem: 349
Ignore-Elem: 350
Ignore-Elem: 356
##
Initialise:
##
##
##      Histograming of basic detector stuff
##
## NaI Crystal hit multiplicity, 32 channels, range 0--32
##              Name            ch/low/high     imin/imax
#Display: 1D     Nhits           32 0 32
#Display: 1D	NADChits  	32 0 32
#Display: 1D	NTDChits  	32 0 32
#Display: 1D	TAPSDiscr	8192 0 8192
#Display: 1D	TAPSVeto	384 0 384
#Display: 1D	NPatternHits	48 0 48		0 1
##
## NaI hit frequency distribution, 720 elements, range 0 -- 720
##              Name            ch/low/high     imin/imax
#Display: 1D     Hits            384 0 384
#Display: 1D	ADCHits		384 0 384
#Display: 1D	TDCHits		384 0 384
##
## Total Energy deposited in the array, 1000 channels, range 0 -- 200 MeV
##              Name            ch/low/high     imin/imax
#Display: 1D     Etot            5000  -5 10 
##
## Energy deposited in individual crystals, 200 channels, range 0 -- 400 MeV
## Make histogram for each element (0-509) of the CB
##              Name            ch/low/high     imin/imax(opt)
#Display: 1D    Energy          8000  -5 10     0 384
##
## Energy OR
#Display: 1D    EnergyOR        2000 -400 400
##      Cluster Histograms
##
##      1/2D    Name            Chan    Low     High    Imin    Imax
## Energy in each Cluster
## Make histogram for each element (0-509)  of the TAPS forward wall
##              Name            ch/low/high     imin/imax(opt)
#Display: 1D    ClEnergy        200 0 600       0 384
##
## Hit pattern within each cluster
##              Name            ch/low/high     imin/imax(opt)
#Display: 1D    ClHits          32 0 32         0 384
##
## # hits in each cluster
##              Name            ch/low/high     imin/imax(opt)
#Display: 1D    ClMulti         64 0 64         0 384
##
## # clusters detected per event
##              Name            ch/low/high     imin/imax(opt)
#Display: 1D     ClNhits         64 0 64         0 384
#Display: 1D    ClNhitsOR       16 0 16
##
## Cluster center distribution
##              Name            ch/low/high     imin/imax(opt)
#Display: 1D     ClTotHits       384 0 384
##
#         X-Name  X-ch/low/high/id  Y-Name  Y ch/low/high/id  Condition(opt)
#Display: 2D ClTheta  100 0 25 -1    ClPhi  180 -180 180 -1
#Display: 2D EnergyOR 2000 -400 200 -1    Hits   384  0 384 -1
#Display: 2D TimeOR   2000 -400 200 -1    Hits   384  0 384 -1
#Display: 1D TimeOR 2000 -200 200
#Display: 1D Time 4000 -400 400 0 384
#
#
